m1,m2,dm1,dm2,v1,v2,a1,a2
0.22,0.8,-0.0693791465053,-0.221147120966,-0.000147889868701,-0.000455158214145,4.6244462813e-06,-1.50257368606e-06
0.23,0.8,-0.0784242317474,-0.218208194555,-8.38714686135e-05,-0.000258129836462,-7.96993803411e-06,2.58958973654e-06
0.24,0.8,-0.0874693274285,-0.215269261673,-3.89380012537e-05,-0.00011983881131,-8.61778324035e-06,2.80008565274e-06
0.25,0.8,-0.0965148346538,-0.212330043203,-1.47985086103e-05,-4.55445750473e-05,-5.14409128513e-06,1.67139106924e-06
0.26,0.8,-0.105576464169,-0.209378239691,-4.60723262244e-06,-1.41723114282e-05,-2.18168477497e-06,7.08595009332e-07
0.27,0.8,-0.115258336207,-0.20587849804,-1.20634201021e-06,-3.63375631893e-06,-7.01653250357e-07,2.2562800957e-07
0.28,0.8,-0.141054349915,-0.186097503821,-5.42448309923e-07,-9.69120551296e-07,-1.63323078789e-07,3.7973842334e-08
0.29,0.8,-0.179551073505,-0.146634091913,-2.20435687373e-06,-1.69973476861e-06,2.87527576254e-08,-7.70172591122e-08
0.3,0.8,-0.185322780612,-0.139221539771,-1.28598422196e-05,-9.35694608296e-06,1.39991457572e-07,-1.98690859804e-07
0.31,0.8,-0.188828446096,-0.134398496724,-6.25462723553e-05,-4.54440975081e-05,-4.44231788809e-07,6.10656149493e-07
0.32,0.8,-0.192284403587,-0.129641568883,-0.00024907971408,-0.000180967152319,-6.35582588265e-06,8.74796276607e-06
0.33,0.8,-0.195739339552,-0.124886246423,-0.000811309406448,-0.000589450798446,-3.56514944125e-05,4.907006549e-05
0.34,0.8,-0.199194254989,-0.120130962875,-0.00215905795435,-0.00156864742497,-0.000134659063202,0.000185342299549
0.35,0.8,-0.202649170024,-0.11537568027,-0.00468919523133,-0.00340689975771,-0.000378866217822,0.000521464612462
0.36,0.8,-0.206104085053,-0.110620397688,-0.00831313256019,-0.00603984434593,-0.000824843867751,0.00113530018678
0.37,0.8,-0.209559000081,-0.105865115106,-0.0120609754881,-0.0087628116213,-0.00141894964941,0.00195301664351
0.38,0.8,-0.213013915109,-0.101109832525,-0.0143817152721,-0.0104489277709,-0.00195698060038,0.00269355271708
0.39,0.8,-0.216468830137,-0.0963545499433,-0.0141398634007,-0.0102732121008,-0.00218461493874,0.00300686450488
0.4,0.8,-0.219923745165,-0.0915992673618,-0.0114586456094,-0.00832519334858,-0.00198150509427,0.00272730778708
0.41,0.8,-0.223378660193,-0.0868439847803,-0.00762600557072,-0.00554061736594,-0.00145925793335,0.00200849623677
0.42,0.8,-0.226833575221,-0.0820887021989,-0.00415086172613,-0.0030157775719,-0.000870763903669,0.00119850369401
0.43,0.8,-0.230288490249,-0.0773334196174,-0.00184387016074,-0.0013396500879,-0.000420780908769,0.000579155235309
0.44,0.8,-0.233743405278,-0.0725781370358,-0.000668560864902,-0.000485737900911,-0.000164888165485,0.000226949089873
0.45,0.8,-0.237198320305,-0.0678228544437,-0.000198095910237,-0.000143925103396,-5.25068479848e-05,7.22694762724e-05
0.46,0.8,-0.240653235255,-0.0630675708128,-4.80154441059e-05,-3.48852617621e-05,-1.36116062522e-05,1.87347688825e-05
0.47,0.8,-0.244108139096,-0.0583121843823,-9.52574977253e-06,-6.92085451404e-06,-2.87591715823e-06,3.95836300764e-06
0.48,0.8,-0.247561579611,-0.0535466437764,-1.54729382096e-06,-1.12404410052e-06,-4.95596842734e-07,6.8217449048e-07
0.49,0.8,-0.250833158479,-0.0477895791705,-2.08185782249e-07,-1.49465316745e-07,-6.96906949194e-08,9.65233533071e-08
0.5,0.8,-0.243124895357,0.0062685079197,-5.00451693228e-08,-1.62718626783e-08,-7.99970612126e-09,1.77684381766e-08
0.51,0.8,-0.232014512583,0.0557230603921,-2.55965164356e-07,-1.45035738215e-09,-7.49819799159e-10,6.31057443941e-08
0.52,0.8,-0.231765538039,0.0566375979315,-1.91010225464e-06,-1.05840984612e-10,-5.74029836684e-11,4.66900238413e-07
0.53,0.8,-0.23176277604,0.0566461145422,-1.17598067328e-05,-6.32373721673e-12,-3.59006589393e-12,2.87427100906e-06
0.54,0.8,-0.231762746106,0.0566461928856,-5.9276442616e-05,-3.09339130983e-13,-1.83461058098e-13,1.44880268313e-05
0.55,0.8,-0.231762745785,0.0566461936041,-0.0002445550826,-1.23890216362e-14,-7.66181337435e-15,5.9772827217e-05
0.56,0.8,-0.231762745781,0.0566461936106,-0.000825357562152,-4.06237737959e-16,-2.61534724608e-16,0.000201729419912
0.57,0.8,-0.231762745781,0.0566461936107,-0.00227631059592,-1.09059781366e-17,-7.29783040114e-18,0.000556363492761
0.58,0.8,-0.231762745781,0.0566461936107,-0.00512435784827,-2.39712066881e-19,-1.66484921752e-19,0.00125246775889
0.59,0.8,-0.231762745781,0.0566461936107,-0.00941452259208,-4.30561408351e-21,-3.10325465015e-21,0.00230104656253
0.6,0.8,-0.231762745781,0.0566461936107,-0.0141460266406,4.62789649002e-22,7.79119049909e-23,0.0034574951259
0.61,0.8,-0.231762745781,0.0566461936107,-0.0174560669016,2.78213831781e-20,5.91583373672e-21,0.00426651721811
0.62,0.8,-0.231762745781,0.0566461936107,-0.0177546399733,1.20406656682e-18,2.25509728496e-19,0.00433949282928
0.63,0.8,-0.231762745781,0.0566461936107,-0.0148896201507,4.26630027071e-17,6.9083594798e-18,0.00363924021956
0.64,0.8,-0.231762745781,0.0566461936107,-0.0102628005675,1.23763744548e-15,1.69020524194e-16,0.00250837806557
0.65,0.8,-0.231762745781,0.0566461936116,-0.00578894599994,2.93952099487e-14,3.26891097678e-15,0.00141490279125
0.66,0.8,-0.231762745761,0.0566461936456,-0.00266541896718,5.71611286874e-13,4.90694333032e-14,0.000651467250833
0.67,0.8,-0.23176274497,0.0566461950162,-0.00100158473734,9.10051832567e-12,5.50422576201e-13,0.000244801908191
0.68,0.8,-0.231762713591,0.0566462501628,-0.000307496136669,1.18624000143e-10,4.16619887866e-12,7.51565041821e-05
0.69,0.8,-0.231761474088,0.0566484643718,-7.72160847807e-05,1.26596034833e-09,1.23551883347e-11,1.88723278712e-05
0.7,0.8,-0.231712834032,0.0567369917747,-1.58838626581e-05,1.10613652047e-08,-1.72579076318e-10,3.87828891773e-06
0.71,0.8,-0.229905834814,0.0600976750258,-2.77870441037e-06,7.91294906713e-08,-3.24141899498e-09,6.48074655878e-07
0.72,0.8,-0.207739579511,0.102435003755,-1.0056370546e-06,4.63456107213e-07,-3.07387184965e-08,4.75738874468e-08
0.73,0.8,-0.200334872982,0.118358602432,-3.10031164858e-06,2.2223771537e-06,-2.03761961212e-07,-2.70317939208e-07
0.74,0.8,-0.20345236832,0.114265360761,-1.20126240944e-05,8.72490023408e-06,-1.0212320994e-06,-1.4046694971e-06
0.75,0.8,-0.206900131103,0.109524621095,-3.85981145693e-05,2.80429614284e-05,-3.99358424012e-06,-5.49662639705e-06
0.76,0.8,-0.21035489834,0.104769652469,-0.00010156061804,7.378809516e-05,-1.23795033649e-05,-1.70389202371e-05
0.77,0.8,-0.213809810373,0.100014376609,-0.000218759041212,0.000158937746166,-3.06960472248e-05,-4.22494842083e-05
0.78,0.8,-0.217264725342,0.0952590941706,-0.000385736014436,0.000280253619044,-6.12337414548e-05,-8.4281014652e-05
0.79,0.8,-0.220719640369,0.0905038115921,-0.000556865836842,0.000404586712858,-9.86607084469e-05,-0.000135794815367
0.8,0.8,-0.224174555397,0.0857485290107,-0.000658313442409,0.000478292712668,-0.000128764548333,-0.000177229196324
0.81,0.8,-0.227629470426,0.0809932464292,-0.000637379018273,0.000463082963234,-0.000136414306473,-0.000187758185123
0.82,0.8,-0.231084385454,0.0762379638477,-0.000505396864202,0.000367192315363,-0.000117479529261,-0.000161696700101
0.83,0.8,-0.234539300482,0.0714826812662,-0.000328141219958,0.000238408551491,-8.23228450456e-05,-0.000113307675563
0.84,0.8,-0.23799421551,0.0667273986848,-0.0001744226193,0.000126725450767,-4.69724444198e-05,-6.46520232598e-05
0.85,0.8,-0.241449130538,0.0619721161033,-7.58965443506e-05,5.51420671994e-05,-2.18376137523e-05,-3.00568967549e-05
0.86,0.8,-0.244904045566,0.0572168335218,-2.70349038163e-05,1.96420073631e-05,-8.27686853625e-06,-1.13921322114e-05
0.87,0.8,-0.248358960594,0.0524615509403,-7.88377800454e-06,5.72790000165e-06,-2.55892551953e-06,-3.52205882092e-06
0.88,0.8,-0.251813875622,0.0477062683589,-1.88221763241e-06,1.3675111569e-06,-6.45614457093e-07,-8.88612066338e-07
0.89,0.8,-0.255268790651,0.0429509857774,-3.67909668975e-07,2.67302020975e-07,-1.32974897787e-07,-1.83024245191e-07
0.9,0.8,-0.258723705679,0.0381957031959,-5.88778950625e-08,4.27772947223e-08,-2.23653433009e-08,-3.07832541644e-08
0.91,0.8,-0.262178620707,0.0334404206144,-7.71443553282e-09,5.60486549415e-09,-3.07255149399e-09,-4.22900432604e-09
0.92,0.8,-0.265633535735,0.028685138033,-8.27555416325e-10,6.01254204241e-10,-3.44852430368e-10,-4.7464865039e-10
0.93,0.8,-0.269088450763,0.0239298554515,-7.26827102639e-11,5.28070800574e-11,-3.16270385477e-11,-4.35308840551e-11
0.94,0.8,-0.272543365791,0.01917457287,-5.22644330952e-12,3.79723333457e-12,-2.37052976084e-12,-3.26275430476e-12
0.95,0.8,-0.275998280819,0.0144192902885,-3.07696444754e-13,2.2355455283e-13,-1.45229900666e-13,-1.99891809589e-13
0.96,0.8,-0.279453195847,0.00966400770706,-1.48313203687e-14,1.07755849943e-14,-7.27353230153e-15,-1.00111583578e-14
0.97,0.8,-0.282908110876,0.00490872512558,-5.85299640807e-16,4.25245080673e-16,-2.97825776136e-16,-4.09922013724e-16
0.98,0.8,-0.286363025904,0.000153442544106,-1.8911144047e-17,1.37397504034e-17,-9.97126892688e-18,-1.37242742751e-17
0.99,0.8,-0.289817940932,-0.00460184003737,-5.00263078582e-19,3.6346240178e-19,-2.72991403332e-19,-3.7574043199e-19
0.0,0.81,0.132551649144,-0.28675841375,-7.65264003865e-22,-2.35524042629e-21,2.18161349054e-21,-7.08849192645e-22
0.01,0.81,0.123506564172,-0.283819487488,-3.53337338441e-20,-1.08746050959e-19,9.62668771142e-20,-3.12790044692e-20
0.02,0.81,0.114461479201,-0.280880561227,-1.33569987283e-18,-4.11086150923e-18,3.47042640116e-18,-1.12760989206e-18
0.03,0.81,0.105416394229,-0.277941634965,-4.13398921742e-17,-1.27231105573e-16,1.02188620315e-16,-3.32030954713e-17
0.04,0.81,0.0963713092569,-0.275002708704,-1.04754068189e-15,-3.22399871118e-15,2.45713021311e-15,-7.98370002449e-16
0.05,0.81,0.087326224285,-0.272063782443,-2.17326937549e-14,-6.6886353788e-14,4.82318625572e-14,-1.56714821308e-14
0.06,0.81,0.0782811393131,-0.269124856181,-3.69145285267e-13,-1.13611236729e-12,7.72631287012e-13,-2.51043123076e-13
0.07,0.81,0.0692360543412,-0.26618592992,-5.13360199841e-12,-1.57996023569e-11,1.00964218858e-11,-3.28052633218e-12
0.08,0.81,0.0601909693694,-0.263247003658,-5.84504916036e-11,-1.79892115748e-10,1.07574468029e-10,-3.49530634744e-11
0.09,0.81,0.0511458843975,-0.260308077397,-5.44872944083e-10,-1.67694648986e-09,9.33989710686e-10,-3.03471653081e-10
0.1,0.81,0.0421007994256,-0.257369151135,-4.15856422078e-09,-1.27987446406e-08,6.603163974e-09,-2.14549803261e-09
0.11,0.81,0.0330557144538,-0.254430224874,-2.59855929212e-08,-7.99754315373e-08,3.79792930825e-08,-1.23402203715e-08
0.12,0.81,0.0240106294819,-0.251491298612,-1.32942149206e-07,-4.09153864008e-07,1.77511904533e-07,-5.76771140985e-08
0.13,0.81,0.01496554451,-0.248552372351,-5.56843183558e-07,-1.71378709883e-06,6.73202038579e-07,-2.18736601879e-07
0.14,0.81,0.00592045953813,-0.245613446089,-1.90959567022e-06,-5.87713115689e-06,2.06745521537e-06,-6.71756920552e-07
0.15,0.81,-0.00312462543375,-0.242674519828,-5.36148018604e-06,-1.65009393035e-05,5.12756593736e-06,-1.66604716678e-06
0.16,0.81,-0.0121697104056,-0.239735593566,-1.23241932632e-05,-3.79299667153e-05,1.02300193165e-05,-3.32393476876e-06
0.17,0.81,-0.0212147953775,-0.236796667305,-2.31932500766e-05,-7.13814839345e-05,1.63229696151e-05,-5.30365432894e-06
0.18,0.81,-0.0302598803494,-0.233857741044,-3.57355748876e-05,-0.000109982790523,2.06367903401e-05,-6.70529964852e-06
0.19,0.81,-0.0393049653212,-0.230918814782,-4.5080703485e-05,-0.00013874413896,2.03399962326e-05,-6.60886539726e-06
0.2,0.81,-0.0483500502932,-0.227979888521,-4.65634795312e-05,-0.000143307654387,1.51282696141e-05,-4.91547276757e-06
0.21,0.81,-0.0573951352676,-0.225040962258,-3.93792487711e-05,-0.000121196865642,7.82073667622e-06,-2.54111138577e-06
0.22,0.81,-0.0664402203408,-0.222102035952,-2.72675049376e-05,-8.39207508447e-05,1.97158534519e-06,-6.40606928047e-07
0.23,0.81,-0.0754853093408,-0.219163107685,-1.54583671089e-05,-4.75759571057e-05,-8.34594287326e-07,2.7117576244e-07
0.24,0.81,-0.084530553736,-0.216224092331,-7.17488013355e-06,-2.20819146177e-05,-1.29350979995e-06,4.20280499125e-07
0.25,0.81,-0.0935819130359,-0.213281214539,-2.72706349629e-06,-8.39148974145e-06,-8.3577668108e-07,2.71471079865e-07
0.26,0.81,-0.102871408021,-0.210167991042,-8.56920524415e-07,-2.61684342087e-06,-3.66205839979e-07,1.17975992687e-07
0.27,0.81,-0.12004327858,-0.200623330124,-3.10420828222e-07,-7.33493761867e-07,-1.12127792906e-07,2.73058560325e-08
0.28,0.81,-0.167161995526,-0.161293433932,-8.81885027299e-07,-7.46656722731e-07,3.06650132694e-08,-7.4679482683e-08
0.29,0.81,-0.177007758742,-0.150621220061,-6.08295251444e-06,-4.43760989183e-06,3.28643376349e-07,-4.58904640328e-07
0.3,0.81,-0.180616052112,-0.145701301756,-3.61091868236e-05,-2.62373881142e-05,1.32405069311e-06,-1.82346005909e-06
0.31,0.81,-0.184074160878,-0.14094199592,-0.000175654665613,-0.000127620874164,3.2092158436e-06,-4.41724439607e-06
0.32,0.81,-0.187529141035,-0.136186615427,-0.000698894700054,-0.0005077767493,-1.08640075202e-07,1.49515798279e-07
0.33,0.81,-0.190984057361,-0.131431330464,-0.00227033172109,-0.00164949255013,-4.21864864989e-05,5.80647160803e-05
0.34,0.81,-0.194438972414,-0.126676047824,-0.0060030725333,-0.00436148749428,-0.000222160825214,0.000305778143177
0.35,0.81,-0.197893887443,-0.121920765241,-0.0128828324224,-0.00935992563601,-0.000714147787443,0.000982940103176
0.36,0.81,-0.201348802471,-0.11716548266,-0.0224564847685,-0.0163155912138,-0.00165864224935,0.00228292520454
0.37,0.81,-0.204803717499,-0.112410200078,-0.0320258629572,-0.0232681514345,-0.00295555458816,0.00406797190011
0.38,0.81,-0.208258632527,-0.107654917497,-0.0377897435288,-0.0274558557961,-0.00418380479582,0.00575851327975
0.39,0.81,-0.211713547555,-0.102899634915,-0.0371946909886,-0.0270235248193,-0.00480328223501,0.00661115082719
0.4,0.81,-0.215168462584,-0.0981443523337,-0.0305099712217,-0.0221667916208,-0.00450220798493,0.00619675767266
0.41,0.81,-0.218623377612,-0.0933890697522,-0.0206659635216,-0.0150147013807,-0.00343037112744,0.00472150080031
0.42,0.81,-0.22207829264,-0.0886337871707,-0.0114327764663,-0.00830639831598,-0.00210840474848,0.00290197017684
0.43,0.81,-0.225533207668,-0.0838785045893,-0.00513441913211,-0.00373037385608,-0.00104148495523,0.00143348106282
0.44,0.81,-0.228988122696,-0.0791232220077,-0.00187215022056,-0.00136019675405,-0.000414250656298,0.000570167113873
0.45,0.81,-0.232443037724,-0.0743679394159,-0.000555975066242,-0.000403939530092,-0.000133265111324,0.000183423689867
0.46,0.81,-0.235897952716,-0.069612655815,-0.00013485711559,-9.79794286077e-05,-3.48096439317e-05,4.79113648628e-05
0.47,0.81,-0.239352860854,-0.0648572725024,-2.67591566713e-05,-1.94416434038e-05,-7.40019972031e-06,1.01855071784e-05
0.48,0.81,-0.242806744183,-0.0600920535558,-4.34673035386e-06,-3.15771739044e-06,-1.28202706835e-06,1.76466056409e-06
0.49,0.81,-0.246123519483,-0.054367825297,-5.84849038397e-07,-4.1988768308e-07,-1.81122560402e-07,2.50687233837e-07
0.5,0.81,-0.240745772684,-0.00200295827936,-1.40590266495e-07,-4.57120145914e-08,-2.08776394498e-08,4.43686328345e-08
0.51,0.81,-0.231968756263,0.0457563035862,-7.19073982995e-07,-4.07444222137e-09,-1.96421753803e-09,1.46300677049e-07
0.52,0.81,-0.231765089779,0.0466379235628,-5.3659488161e-06,-2.97335667469e-10,-1.50881220496e-10,1.08011374699e-06
0.53,0.81,-0.231762771691,0.0466461176995,-3.30349335534e-05,-1.77650711996e-11,-9.46532896728e-12,6.64885022857e-06
0.54,0.81,-0.231762746063,0.0466461929161,-0.000166484976293,-8.69016453185e-13,-4.85056377574e-13,3.35079329086e-05
0.55,0.81,-0.231762745784,0.0466461936043,-0.000686367164702,-3.48040792851e-14,-2.03091752678e-14,0.000138143063282
0.56,0.81,-0.231762745781,0.0466461936106,-0.00231122314084,-1.14123058751e-15,-6.94884001811e-16,0.000465172958414
0.57,0.81,-0.231762745781,0.0466461936107,-0.00633858767453,-3.06378129712e-17,-1.94320819878e-17,0.00127574855436
0.58,0.81,-0.231762745781,0.0466461936107,-0.0141140904415,-6.73415656911e-19,-4.44193803538e-19,0.00284070070517
0.59,0.81,-0.231762745781,0.0466461936107,-0.0255127246705,-1.21170237663e-20,-8.30053933736e-21,0.00513486967246
0.6,0.81,-0.231762745781,0.0466461936107,-0.0376654345039,-8.15840536247e-23,-1.07135650791e-22,0.00758080917785
0.61,0.81,-0.231762745781,0.0466461936107,-0.045917912775,5.12331427335e-21,9.09439084542e-22,0.00924176075961
0.62,0.81,-0.231762745781,0.0466461936107,-0.046652522202,2.2181622306e-19,3.38010014781e-20,0.0093896133985
0.63,0.81,-0.231762745781,0.0466461936107,-0.0395368463274,7.85948819897e-18,9.98323673019e-19,0.00795746262984
0.64,0.81,-0.231762745781,0.0466461936107,-0.0277231745022,2.28000756634e-16,2.31785463905e-17,0.00557976028879
0.65,0.81,-0.231762745781,0.0466461936107,-0.015904226107,5.41526125783e-15,4.13176022554e-16,0.00320099594832
0.66,0.81,-0.23176274578,0.0466461936131,-0.00741096521149,1.05303702942e-13,5.36384835835e-15,0.00149158276895
0.67,0.81,-0.231762745733,0.0466461937067,-0.00280278962437,1.67652091625e-12,4.28777475572e-14,0.000564109071687
0.68,0.81,-0.231762743873,0.0466461974725,-0.000862805567467,2.18532187242e-11,4.67495890643e-15,0.00017365428603
0.69,0.81,-0.231762671061,0.0466463488899,-0.000216850891567,2.33218475602e-10,-5.8648806657e-12,4.36448567022e-05
0.7,0.81,-0.231759838705,0.0466524234998,-4.45793039609e-05,2.03775324407e-09,-1.02925059529e-10,8.9716368102e-06
0.71,0.81,-0.231650928184,0.046894549092,-7.5201468327e-06,1.45774419482e-08,-1.10599920713e-09,1.50799690266e-06
0.72,0.81,-0.228006409931,0.0553490516437,-1.15060552953e-06,8.53791956183e-08,-8.64311552394e-09,1.96030932905e-07
0.73,0.81,-0.208616898482,0.10305522505,-6.80016768514e-07,4.09414761934e-07,-5.18292927374e-08,-4.7888149789e-08
0.74,0.81,-0.208292671784,0.107495776189,-2.22310596458e-06,1.60736552271e-06,-2.44247416373e-07,-3.34012674791e-07
0.75,0.81,-0.211657122864,0.102974645848,-7.11200024595e-06,5.16657982915e-06,-9.16120494442e-07,-1.26076801953e-06
0.76,0.81,-0.215110214098,0.0982244621429,-1.87139349636e-05,1.35964330513e-05,-2.75569964446e-06,-3.79288503935e-06
0.77,0.81,-0.21856509357,0.0934692893872,-4.03195198671e-05,2.92938440393e-05,-6.68015760484e-06,-9.19444763991e-06
0.78,0.81,-0.222020007934,0.0887140091511,-7.11208871462e-05,5.16723490643e-05,-1.30938324485e-05,-1.80221142305e-05
0.79,0.81,-0.225474922951,0.0839587266192,-0.000102711528564,7.46242936159e-05,-2.0802466044e-05,-2.86321381635e-05
0.8,0.81,-0.228929837979,0.0792034440388,-0.000121449908451,8.82385235118e-05,-2.68354668249e-05,-3.69358513652e-05
0.81,0.81,-0.232384753007,0.0744481614573,-0.000117582435125,8.54286396645e-05,-2.81475123122e-05,-3.87417270527e-05
0.82,0.81,-0.235839668035,0.0696928788758,-9.32078603713e-05,6.77194745041e-05,-2.40300641526e-05,-3.30745458474e-05
0.83,0.81,-0.239294583063,0.0649375962944,-6.04941496393e-05,4.39515724085e-05,-1.67107693778e-05,-2.30004008488e-05
0.84,0.81,-0.242749498091,0.0601823137129,-3.21447657826e-05,2.33545393938e-05,-9.47190493736e-06,-1.30369587082e-05
0.85,0.81,-0.24620441312,0.0554270311314,-1.39841627883e-05,1.01600889843e-05,-4.37830437044e-06,-6.02621897779e-06
0.86,0.81,-0.249659328148,0.0506717485499,-4.9807321459e-06,3.6187137246e-06,-1.65119447399e-06,-2.27267422118e-06
0.87,0.81,-0.253114243176,0.0459164659685,-1.4523947597e-06,1.05522656038e-06,-5.08254842402e-07,-6.99552776074e-07
0.88,0.81,-0.256569158204,0.041161183387,-3.4674839623e-07,2.51927456379e-07,-1.27731305793e-07,-1.75807059971e-07
0.89,0.81,-0.260024073232,0.0364059008055,-6.7777320619e-08,4.9243105864e-08,-2.62159326082e-08,-3.60831356703e-08
0.9,0.81,-0.26347898826,0.031650618224,-1.08466388033e-08,7.88054437653e-09,-4.39528875894e-09,-6.04959598305e-09
0.91,0.81,-0.266933903288,0.0268953356426,-1.42117319931e-09,1.03254276896e-09,-6.02076450505e-10,-8.28687141217e-10
0.92,0.81,-0.270388818316,0.0221400530611,-1.52454389699e-10,1.10764597697e-10,-6.73960757828e-11,-9.27627402181e-11
0.93,0.81,-0.273843733345,0.0173847704796,-1.33897960163e-11,9.72825624714e-12,-6.16599987609e-12,-8.48677075107e-12
0.94,0.81,-0.277298648373,0.0126294878981,-9.62828842522e-13,6.99536101282e-13,-4.61123886254e-13,-6.34682580138e-13
0.95,0.81,-0.280753563401,0.00787420531666,-5.66846312496e-14,4.11837952872e-14,-2.81922338885e-14,-3.88032810218e-14
